cik,entityName,attribute_name,accn,value,filing_date
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,393000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-19-000012,566000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,566000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-19-000012,536000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,536000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-19-000012,1810000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,1810000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,1810000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-19-000012,315000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,315000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,233000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,233000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,235000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,235000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,407000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,407000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,1379000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,1379000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-20-000009,504000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,504000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,391000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,469000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,225000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,1772000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,NetIncomeLoss,0000007084-21-000008,687000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-10-000043,1786000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-10-000043,1688000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-11-000028,1688000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-10-000043,1919000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-11-000028,1919000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-12-000034,1919000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-13-000014,1919000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-11-000028,2018000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-12-000034,2018000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-13-000014,2018000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-14-000011,2018000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-13-000014,544000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-14-000011,544000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-15-000005,544000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-12-000034,1242000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-13-000014,1242000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-14-000011,1242000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-15-000005,1242000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-14-000011,1392000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-13-000014,694000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-14-000011,694000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-15-000005,694000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-14-000011,1354000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-15-000005,1354000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-16-000046,1354000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-15-000005,2253000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-16-000046,2253000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-17-000008,2253000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-16-000046,1846000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-17-000008,1846000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-18-000012,1846000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-17-000008,1288000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-18-000012,1288000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-19-000012,1288000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-18-000012,1602000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-19-000012,1602000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-20-000009,1602000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-19-000012,1815000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-20-000009,1815000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-21-000008,1815000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-20-000009,1379000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-21-000008,1379000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ProfitLoss,0000007084-21-000008,1782000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,ReceivablesNetCurrent,0000007084-10-000043,7311000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,ReceivablesNetCurrent,0000007084-11-000028,6122000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,ReceivablesNetCurrent,0000007084-10-000043,6122000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,ReceivablesNetCurrent,0000007084-11-000028,9816000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-10-000043,31582000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-10-000043,31548000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-11-000028,31808000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-11-000028,42193000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-12-000034,42193000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-13-000014,42352000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-12-000034,41553000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-13-000014,41771000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-13-000014,45136000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-14-000011,45136000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-14-000011,43752000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-15-000005,43752000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-15-000005,44027000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-16-000046,43997000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-16-000046,40157000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-17-000008,40157000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-17-000008,39769000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-18-000012,39769000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-18-000012,39963000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-19-000012,39963000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-19-000012,39956000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-19-000012,40833000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-20-000009,40833000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-20-000009,43997000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-21-000008,43997000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,Assets,0000007084-21-000008,49719000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-10-000043,19408000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-10-000043,18134000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-11-000028,18394000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-11-000028,27504000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-12-000034,27504000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-13-000014,27504000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-12-000034,26954000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-13-000014,26954000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-13-000014,29762000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-14-000011,29762000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-14-000011,28530000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-15-000005,28530000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-15-000005,26028000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-16-000046,26028000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-16-000046,21829000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-17-000008,21829000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-17-000008,21045000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-18-000012,21045000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-18-000012,19925000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-19-000012,19925000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-19-000012,19918000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-19-000012,20588000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-20-000009,20588000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-20-000009,21347000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-21-000008,21347000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,AssetsCurrent,0000007084-21-000008,27286000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-10-000043,5204000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-10-000043,5151000000,2010-08-30
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-11-000028,5151000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-11-000028,6636000000,2011-08-25
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-12-000034,6636000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-13-000014,6636000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-12-000034,6102000000,2012-08-27
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-13-000014,6102000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-13-000014,6134000000,2013-02-28
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-14-000011,6134000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-14-000011,6136000000,2014-02-26
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-15-000005,6136000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-15-000005,5115000000,2015-02-20
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-16-000046,5115000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-16-000046,3180000000,2016-02-19
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-17-000008,3180000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-17-000008,2327000000,2017-02-17
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-18-000012,2327000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-18-000012,2398000000,2018-02-16
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-19-000012,2398000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-19-000012,2560000000,2019-02-19
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-20-000009,2560000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-20-000009,2655000000,2020-02-18
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-21-000008,2655000000,2021-02-18
7084,ARCHER-DANIELS-MIDLAND CO,CommonStockValue,0000007084-21-000008,2824000000,2021-02-18
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-11-025625,1645000000,2011-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,1729300000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-11-025625,1729300000,2011-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,482400000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,459500000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,463200000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,1864200000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,1864200000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-11-025625,1864200000,2011-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,459100000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,447400000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,447400000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,546100000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,546100000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,562800000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,562800000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,2134700000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,2134700000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,2134700000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,578400000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-12-061292,578400000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,546800000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,546800000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,649900000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,649900000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,650400000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,650400000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,2520300000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,2520300000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,2520300000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,673200000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-13-046126,673200000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,674100000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,674100000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,779500000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,779500000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,835800000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,835800000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,3179600000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,3179600000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,3179600000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,890200000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-14-040834,890200000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,915000000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,915000000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1179300000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,1179300000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1286800000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,1286800000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,4626500000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,4626500000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,4626500000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1245400000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-15-047308,1245400000,2015-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1231300000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1231300000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1371400000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1371400000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1454800000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1454800000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,5392400000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,5392400000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,5392400000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1334900000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-16-457703,1334900000,2016-02-10
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1300400000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1300400000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1427100000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1427100000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1482300000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1482300000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,5594800000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,5594800000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1385000000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-17-038619,1385000000,2017-02-13
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1646400000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1412700000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1489500000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1563400000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1593700000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1584500000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,6159600000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1519400000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-18-038261,1599000000,2018-02-12
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1837700000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1837700000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1660400000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1660400000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1778500000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1778500000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1657400000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-19-032304,1657400000,2019-02-08
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1990600000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1657800000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1825200000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,Revenues,0001193125-20-028191,1721400000,2020-02-07
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-11-025625,77300000,2011-02-07
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-11-025625,128600000,2011-02-07
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,128600000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,29200000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,44000000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,46200000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-11-025625,174100000,2011-02-07
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,174100000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,174100000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,54700000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,15200000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,15200000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,41700000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,41700000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,46700000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,46700000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,144100000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,144100000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-14-040834,144100000,2014-02-07
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-12-061292,40500000,2012-02-14
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,40500000,2013-02-08
354190,ARTHUR J. GALLAGHER & CO.,NetIncomeLoss,0001193125-13-046126,28100000,2013-02-08
